Date,0
1928-11-02,10004.796428296226
1928-11-05,10010.28428300585
1928-11-07,10015.548832688468
1928-11-08,10021.124149287632
1928-11-09,10026.514500586918
1928-11-12,10032.323385783604
1928-11-13,10037.922266173771
1928-11-14,10043.398629521778
1928-11-15,10048.987855613163
1928-11-16,10054.817081475665
1928-11-19,10054.817081475665
1928-11-20,10054.817081475665
1928-11-21,10060.28315482848
1928-11-22,10065.715453210285
1928-11-23,10071.565655515125
1928-11-26,10076.843546204975
1928-11-27,10076.843546204975
1928-11-28,10082.500808783667
1928-11-30,10088.289965413229
1928-12-03,10094.497860222951
1928-12-04,10100.677854354039
1928-12-05,10107.533839872358
1928-12-06,10100.636204733983
1928-12-07,10100.636204733983
1928-12-10,10100.636204733983
1928-12-11,10100.636204733983
1928-12-12,10111.084505483625
1928-12-13,10120.714562631605
1928-12-14,10129.938030991962
1928-12-17,10139.124356051036
1928-12-18,10148.775948509488
1928-12-19,10157.941481949125
1928-12-20,10167.101555383955
1928-12-21,10175.747218569075
1928-12-24,10184.844986339842
1928-12-26,10193.938554134642
1928-12-27,10200.924979637419
1928-12-28,10206.92370176288
1928-12-31,10201.227498285838
1929-01-02,10208.216016047068
1929-01-03,10214.719024758748
1929-01-04,10209.05477121108
1929-01-07,10209.05477121108
1929-01-08,10209.05477121108
1929-01-09,10209.05477121108
1929-01-10,10209.05477121108
1929-01-11,10209.05477121108
1929-01-14,10209.05477121108
1929-01-15,10216.334998921258
1929-01-16,10224.269768159322
1929-01-17,10232.002943720408
1929-01-18,10238.991461481639
1929-01-21,10245.175777299335
1929-01-22,10250.642807410375
1929-01-23,10256.398747444424
1929-01-24,10251.046292272566
1929-01-25,10256.710716040745
1929-01-28,10262.517794767376
1929-01-29,10267.294500318523
1929-01-30,10267.294500318523
1929-01-31,10272.589249424249
1929-02-01,10278.362161542344
1929-02-04,10283.361002728321
1929-02-05,10287.908347987852
1929-02-06,10283.27128977339
1929-02-07,10283.27128977339
1929-02-08,10277.371689891537
1929-02-11,10285.61554658317
1929-02-13,10293.518543741766
1929-02-14,10287.1621944204
1929-02-15,10295.580002831044
1929-02-18,10303.72802078873
1929-02-19,10311.436218823834
1929-02-20,10319.48187639045
1929-02-21,10327.469395256852
1929-02-25,10335.313253692348
1929-02-26,10342.693969721924
1929-02-27,10342.693969721924
1929-02-28,10351.120220108844
1929-03-01,10358.010410740166
1929-03-04,10352.204013144079
