config_name,risk_per_trade,max_notional_per_trade,final_equity,sharpe_ratio,sortino_ratio,win_rate,expectancy,max_drawdown
production_config_1,0.005,0.02,302848.0371905543,21.515946903880618,39.601661173811074,0.9039837470188146,25.867682818704633,-0.0021114963211703737
production_config_2,0.01,0.02,302848.0371905543,21.515946903880618,39.601661173811074,0.9039837470188146,25.867682818704633,-0.0021114963211703737
production_config_3,0.015,0.02,302848.0371905543,21.515946903880618,39.601661173811074,0.9039837470188146,25.867682818704633,-0.0021114963211703737
