symbol,entry,exit,shares,entry_date,exit_date,entry_value,percent_of_equity_at_entry,risk_amount_usd,risk_pct_of_equity,pnl,pnl_percent,exit_reason,entry_time_idx
JPM,71.26600646972656,70.5533464050293,130,2020-04-02 00:00:00,2020-04-02 00:00:00,9264.58,92.6458,92.65,0.926458,-92.64580841064387,-0.9264580841064386,STOP_LOSS,566
JPM,77.0511245727539,76.28061332702637,119,2020-05-11 00:00:00,2020-05-11 00:00:00,9169.08,91.6908,91.69,0.916908,-91.69083824157647,-0.9169083824157647,STOP_LOSS,592
JPM,76.3682632446289,102.53253173828125,119,2020-11-23 00:00:00,2020-11-23 00:00:00,9087.82,90.8782,90.88,0.908782,3113.547950744629,31.13547950744629,TAKE_PROFIT_OR_OPPOSITE_SIGNAL,729
JPM,107.27336120605469,106.20062759399414,114,2020-11-25 00:00:00,2020-11-25 00:00:00,12229.16,122.2916,122.29,1.222916,-122.29163177490221,-1.222916317749022,STOP_LOSS,731
JPM,106.1599349975586,105.09833564758301,114,2020-12-03 00:00:00,2020-12-03 00:00:00,12102.23,121.0223,121.02,1.210223,-121.02232589721615,-1.2102232589721615,STOP_LOSS,736
JPM,106.4208984375,105.356689453125,112,2020-12-07 00:00:00,2020-12-07 00:00:00,11919.14,119.1914,119.19,1.191914,-119.19140625,-1.1919140625,STOP_LOSS,738
JPM,107.47346496582031,106.3987303161621,110,2020-12-22 00:00:00,2020-12-22 00:00:00,11822.08,118.2208,118.22,1.182208,-118.22081146240322,-1.1822081146240322,STOP_LOSS,749
JPM,110.53540802001953,109.43005393981933,106,2021-01-04 00:00:00,2021-01-04 00:00:00,11716.75,117.1675,117.17,1.171675,-117.16753250122125,-1.1716753250122125,STOP_LOSS,756
JPM,115.2565689086914,114.1040032196045,101,2021-01-25 00:00:00,2021-01-25 00:00:00,11640.91,116.4091,116.41,1.164091,-116.4091345977782,-1.1640913459777822,STOP_LOSS,770
JPM,123.75515747070312,122.5176058959961,93,2022-03-01 00:00:00,2022-03-01 00:00:00,11509.23,115.0923,115.09,1.150923,-115.09229644775348,-1.150922964477535,STOP_LOSS,1047
JPM,115.62307739257812,114.46684661865234,98,2022-04-13 00:00:00,2022-04-13 00:00:00,11331.06,113.3106,113.31,1.133106,-113.3106158447269,-1.1331061584472688,STOP_LOSS,1078
JPM,114.60040283203125,113.45439880371093,98,2022-04-25 00:00:00,2022-04-25 00:00:00,11230.84,112.3084,112.31,1.123084,-112.30839477539135,-1.1230839477539134,STOP_LOSS,1085
JPM,111.17528533935547,110.06353248596191,100,2022-04-27 00:00:00,2022-04-27 00:00:00,11117.53,111.1753,111.18,1.111753,-111.17528533935541,-1.1117528533935541,STOP_LOSS,1087
JPM,107.86769104003906,106.78901412963867,102,2022-05-10 00:00:00,2022-05-10 00:00:00,11002.5,110.025,110.03,1.10025,-110.02504486083973,-1.1002504486083973,STOP_LOSS,1096
JPM,106.9188003540039,105.84961235046387,102,2022-05-20 00:00:00,2022-05-20 00:00:00,10905.72,109.0572,109.06,1.090572,-109.05717636108352,-1.0905717636108352,STOP_LOSS,1104
JPM,102.95147705078125,101.92196228027343,105,2022-06-30 00:00:00,2022-06-30 00:00:00,10809.91,108.0991,108.1,1.080991,-108.09905090332073,-1.0809905090332073,STOP_LOSS,1131
JPM,102.89573669433594,101.86677932739258,104,2022-07-13 00:00:00,2022-07-13 00:00:00,10701.16,107.0116,107.01,1.070116,-107.01156616210938,-1.0701156616210938,STOP_LOSS,1139
JPM,98.4648208618164,97.48017265319824,108,2022-09-26 00:00:00,2022-09-26 00:00:00,10634.2,106.342,106.34,1.06342,-106.34200653076215,-1.0634200653076213,STOP_LOSS,1191
JPM,96.50463104248047,95.53958473205566,109,2022-09-29 00:00:00,2022-09-29 00:00:00,10519.0,105.19,105.19,1.0519,-105.19004783630433,-1.0519004783630432,STOP_LOSS,1194
JPM,99.47454833984375,98.47980285644532,104,2022-10-07 00:00:00,2022-10-07 00:00:00,10345.35,103.4535,103.45,1.034535,-103.45353027343697,-1.0345353027343696,STOP_LOSS,1200
JPM,96.57696533203125,95.61119567871094,107,2022-10-11 00:00:00,2022-10-11 00:00:00,10333.74,103.3374,103.34,1.033374,-103.33735290527295,-1.0333735290527295,STOP_LOSS,1202
JPM,127.82389831542969,126.54565933227539,80,2023-01-13 00:00:00,2023-01-13 00:00:00,10225.91,102.2591,102.26,1.022591,-102.25911865234366,-1.0225911865234365,STOP_LOSS,1267
JPM,127.20305633544922,125.93102577209473,79,2023-01-24 00:00:00,2023-01-24 00:00:00,10049.04,100.4904,100.49,1.004904,-100.4904145050048,-1.0049041450500478,STOP_LOSS,1273
JPM,130.02935791015625,128.72906433105467,77,2023-01-30 00:00:00,2023-01-30 00:00:00,10012.26,100.1226,100.12,1.001226,-100.12260559082145,-1.0012260559082145,STOP_LOSS,1277
JPM,130.74290466308594,129.43547561645508,75,2023-02-10 00:00:00,2023-02-10 00:00:00,9805.72,98.0572,98.06,0.980572,-98.05717849731437,-0.9805717849731437,STOP_LOSS,1286
JPM,132.6981201171875,131.3711389160156,74,2023-02-15 00:00:00,2023-02-15 00:00:00,9819.66,98.1966,98.2,0.981966,-98.19660888671984,-0.9819660888671984,STOP_LOSS,1289
JPM,130.59461975097656,129.2886735534668,74,2023-03-07 00:00:00,2023-03-07 00:00:00,9664.0,96.64,96.64,0.9664,-96.64001861572291,-0.9664001861572291,STOP_LOSS,1302
JPM,129.10723876953125,127.81616638183594,74,2023-05-03 00:00:00,2023-05-03 00:00:00,9553.94,95.5394,95.54,0.955394,-95.53935668945283,-0.9553935668945283,STOP_LOSS,1342
JPM,131.18991088867188,129.87801177978517,72,2023-06-05 00:00:00,2023-06-05 00:00:00,9445.67,94.4567,94.46,0.944567,-94.45673583984285,-0.9445673583984284,STOP_LOSS,1364
JPM,131.39537048339844,130.08141677856446,71,2023-06-22 00:00:00,2023-06-22 00:00:00,9329.07,93.2907,93.29,0.932907,-93.2907130432124,-0.9329071304321241,STOP_LOSS,1376
JPM,133.95437622070312,132.6148324584961,69,2023-10-25 00:00:00,2023-10-25 00:00:00,9242.85,92.4285,92.43,0.924285,-92.428519592285,-0.9242851959228501,STOP_LOSS,1463
JPM,141.846923828125,306.3800048828125,65,2026-05-21 00:00:00,2026-05-22 00:00:00,9220.05,92.2005,92.2,0.922005,10694.650268554688,106.94650268554689,BACKTEST_END,-1
DIS,112.18329620361328,111.06146324157714,89,2018-10-18 00:00:00,2018-10-18 00:00:00,9984.31,99.8431,99.84,0.998431,-99.84313362121623,-0.9984313362121623,STOP_LOSS,201
DIS,113.87854766845703,112.73976219177246,86,2018-10-23 00:00:00,2018-10-23 00:00:00,9793.56,97.9356,97.94,0.979356,-97.93555099487344,-0.9793555099487344,STOP_LOSS,204
DIS,112.10667419433594,110.98560745239257,87,2018-11-08 00:00:00,2018-11-08 00:00:00,9753.28,97.5328,97.53,0.975328,-97.53280654907286,-0.9753280654907286,STOP_LOSS,216
DIS,113.01654815673828,111.88638267517089,85,2018-11-12 00:00:00,2018-11-12 00:00:00,9606.41,96.0641,96.06,0.960641,-96.06406593322802,-0.9606406593322802,STOP_LOSS,218
DIS,110.31231689453125,109.20919372558593,87,2019-02-26 00:00:00,2019-02-26 00:00:00,9597.17,95.9717,95.97,0.959717,-95.97171569824253,-0.9597171569824253,STOP_LOSS,288
DIS,110.04205322265625,108.94163269042969,86,2019-03-18 00:00:00,2019-03-18 00:00:00,9463.62,94.6362,94.64,0.946362,-94.63616577148457,-0.9463616577148457,STOP_LOSS,302
DIS,112.79286193847656,111.6649333190918,83,2020-02-28 00:00:00,2020-02-28 00:00:00,9361.81,93.6181,93.62,0.936181,-93.61807540893517,-0.9361807540893518,STOP_LOSS,542
DIS,86.75692749023438,85.88935821533202,107,2020-03-19 00:00:00,2020-03-19 00:00:00,9282.99,92.8299,92.83,0.928299,-92.82991241455157,-0.9282991241455157,STOP_LOSS,556
DIS,125.39698791503906,124.14301803588867,73,2020-10-26 00:00:00,2020-10-26 00:00:00,9153.98,91.5398,91.54,0.915398,-91.53980117797843,-0.9153980117797843,STOP_LOSS,709
DIS,141.34149169921875,139.92807678222655,64,2020-11-17 00:00:00,2020-11-17 00:00:00,9045.86,90.4586,90.46,0.904586,-90.45855468750051,-0.9045855468750051,STOP_LOSS,725
DIS,142.62135314941406,141.19513961791992,63,2021-11-29 00:00:00,2021-11-29 00:00:00,8985.15,89.8515,89.85,0.898515,-89.85145248413093,-0.8985145248413093,STOP_LOSS,984
DIS,138.8794708251953,137.49067611694335,64,2022-01-21 00:00:00,2022-01-21 00:00:00,8888.29,88.8829,88.88,0.888829,-88.88286132812573,-0.8888286132812572,STOP_LOSS,1021
DIS,136.80824279785156,135.44016036987304,64,2022-03-07 00:00:00,2022-03-07 00:00:00,8755.73,87.5573,87.56,0.875573,-87.55727539062536,-0.8755727539062536,STOP_LOSS,1051
DIS,128.71873474121094,127.43154739379882,68,2022-03-14 00:00:00,2022-03-14 00:00:00,8752.87,87.5287,87.53,0.875287,-87.52873962402379,-0.8752873962402378,STOP_LOSS,1056
DIS,124.830322265625,123.58201904296875,69,2022-04-20 00:00:00,2022-04-20 00:00:00,8613.29,86.1329,86.13,0.861329,-86.13292236328105,-0.8613292236328106,STOP_LOSS,1082
DIS,118.86090087890625,117.67229187011719,72,2022-04-22 00:00:00,2022-04-22 00:00:00,8557.98,85.5798,85.58,0.855798,-85.57984863281217,-0.8557984863281217,STOP_LOSS,1084
DIS,113.10641479492188,111.97535064697266,75,2022-04-27 00:00:00,2022-04-27 00:00:00,8482.98,84.8298,84.83,0.848298,-84.82981109619132,-0.8482981109619132,STOP_LOSS,1087
DIS,109.06166076660156,107.97104415893554,77,2022-05-06 00:00:00,2022-05-06 00:00:00,8397.75,83.9775,83.98,0.839775,-83.97747879028364,-0.8397747879028364,STOP_LOSS,1094
DIS,104.51864624023438,103.47345977783203,79,2022-05-11 00:00:00,2022-05-11 00:00:00,8256.97,82.5697,82.57,0.825697,-82.56973052978498,-0.8256973052978498,STOP_LOSS,1097
DIS,101.91007995605469,100.89097915649414,81,2022-05-19 00:00:00,2022-05-19 00:00:00,8254.72,82.5472,82.55,0.825472,-82.54716476440434,-0.8254716476440435,STOP_LOSS,1103
DIS,100.06356048583984,99.06292488098144,81,2022-05-24 00:00:00,2022-05-24 00:00:00,8105.15,81.0515,81.05,0.810515,-81.0514839935306,-0.8105148399353059,STOP_LOSS,1106
DIS,92.05221557617188,91.13169342041016,88,2022-06-21 00:00:00,2022-06-21 00:00:00,8100.59,81.0059,81.01,0.810059,-81.00594970703105,-0.8100594970703106,STOP_LOSS,1124
DIS,93.44932556152344,92.5148323059082,85,2022-06-30 00:00:00,2022-06-30 00:00:00,7943.19,79.4319,79.43,0.794319,-79.43192672729516,-0.7943192672729517,STOP_LOSS,1131
DIS,91.4855728149414,90.57071708679199,86,2022-07-13 00:00:00,2022-07-13 00:00:00,7867.76,78.6776,78.68,0.786776,-78.67759262085005,-0.7867759262085005,STOP_LOSS,1139
DIS,102.08592987060547,101.06507057189941,77,2022-09-22 00:00:00,2022-09-22 00:00:00,7860.62,78.6062,78.61,0.786062,-78.60616600036639,-0.786061660003664,STOP_LOSS,1189
DIS,97.21074676513672,96.23863929748535,80,2022-09-26 00:00:00,2022-09-26 00:00:00,7776.86,77.7686,77.77,0.777686,-77.76859741210956,-0.7776859741210956,STOP_LOSS,1191
DIS,93.64471435546875,92.70826721191406,82,2022-09-30 00:00:00,2022-09-30 00:00:00,7678.87,76.7887,76.79,0.767887,-76.78866577148438,-0.7678866577148438,STOP_LOSS,1195
DIS,94.9245834350586,93.975337600708,80,2022-10-10 00:00:00,2022-10-10 00:00:00,7593.97,75.9397,75.94,0.759397,-75.93966674804733,-0.7593966674804733,STOP_LOSS,1201
DIS,90.95799255371094,90.04841262817382,83,2022-10-13 00:00:00,2022-10-13 00:00:00,7549.51,75.4951,75.5,0.754951,-75.49513381958064,-0.7549513381958064,STOP_LOSS,1204
DIS,89.345947265625,88.45248779296875,83,2022-12-15 00:00:00,2022-12-15 00:00:00,7415.71,74.1571,74.16,0.741571,-74.15713623046847,-0.7415713623046847,STOP_LOSS,1248
DIS,88.00747680664062,87.12740203857422,84,2022-12-19 00:00:00,2022-12-19 00:00:00,7392.63,73.9263,73.93,0.739263,-73.92628051757822,-0.7392628051757822,STOP_LOSS,1250
DIS,82.23345184326172,81.4111173248291,89,2023-08-24 00:00:00,2023-08-24 00:00:00,7318.78,73.1878,73.19,0.731878,-73.18777214050247,-0.7318777214050247,STOP_LOSS,1420
DIS,81.75472259521484,80.93717536926269,88,2023-09-01 00:00:00,2023-09-01 00:00:00,7194.42,71.9442,71.94,0.719442,-71.94415588378956,-0.7194415588378956,STOP_LOSS,1426
DIS,80.05475616455078,79.25420860290528,89,2023-09-25 00:00:00,2023-09-25 00:00:00,7124.87,71.2487,71.25,0.712487,-71.24873298644964,-0.7124873298644964,STOP_LOSS,1441
DIS,78.20824432373047,77.42616188049317,91,2023-09-27 00:00:00,2023-09-27 00:00:00,7116.95,71.1695,71.17,0.711695,-71.16950233459431,-0.7116950233459431,STOP_LOSS,1443
DIS,77.70997619628906,76.93287643432618,90,2023-10-04 00:00:00,2023-10-04 00:00:00,6993.9,69.939,69.94,0.69939,-69.93897857665985,-0.6993897857665985,STOP_LOSS,1448
DIS,109.34849548339844,108.25501052856445,63,2024-02-20 00:00:00,2024-02-20 00:00:00,6888.96,68.8896,68.89,0.688896,-68.88955215454091,-0.6888955215454091,STOP_LOSS,1542
DIS,107.25090789794922,106.17839881896973,64,2024-05-07 00:00:00,2024-05-07 00:00:00,6864.06,68.6406,68.64,0.686406,-68.64058105468757,-0.6864058105468757,STOP_LOSS,1596
DIS,84.64468383789062,83.79823699951172,80,2024-08-08 00:00:00,2024-08-08 00:00:00,6771.57,67.7157,67.72,0.677157,-67.71574707031277,-0.6771574707031277,STOP_LOSS,1660
DIS,112.9646224975586,111.834976272583,59,2024-12-13 00:00:00,2024-12-13 00:00:00,6664.91,66.6491,66.65,0.666491,-66.64912727355967,-0.6664912727355967,STOP_LOSS,1749
DIS,81.8646469116211,111.80354309082031,81,2025-05-30 00:00:00,2025-05-30 00:00:00,6631.04,66.3104,66.31,0.663104,2425.0505905151367,24.250505905151368,TAKE_PROFIT_OR_OPPOSITE_SIGNAL,1862
DIS,112.357421875,111.23384765624999,81,2025-06-05 00:00:00,2025-06-05 00:00:00,9100.95,91.0095,91.01,0.910095,-91.00951171875064,-0.9100951171875064,STOP_LOSS,1866
DIS,114.39488983154297,113.25094093322754,79,2025-08-06 00:00:00,2025-08-06 00:00:00,9037.2,90.372,90.37,0.90372,-90.3719629669189,-0.9037196296691891,STOP_LOSS,1908
DIS,118.01154327392578,116.83142784118652,75,2025-09-08 00:00:00,2025-09-08 00:00:00,8850.87,88.5087,88.51,0.885087,-88.50865745544425,-0.8850865745544424,STOP_LOSS,1930
DIS,115.87999725341797,114.72119728088379,76,2026-01-12 00:00:00,2026-01-12 00:00:00,8806.88,88.0688,88.07,0.880688,-88.06879791259792,-0.8806879791259792,STOP_LOSS,2017
DIS,101.54000091552734,100.52460090637207,86,2026-03-09 00:00:00,2026-03-09 00:00:00,8732.44,87.3244,87.32,0.873244,-87.32440078735337,-0.8732440078735337,STOP_LOSS,2055
DIS,99.43000030517578,98.43570030212402,87,2026-03-20 00:00:00,2026-03-20 00:00:00,8650.41,86.5041,86.5,0.865041,-86.50410026550333,-0.8650410026550333,STOP_LOSS,2064
DIS,97.94999694824219,96.97049697875977,87,2026-03-24 00:00:00,2026-03-24 00:00:00,8521.65,85.2165,85.22,0.852165,-85.2164973449704,-0.8521649734497041,STOP_LOSS,2066
DIS,95.94999694824219,94.99049697875977,88,2026-03-26 00:00:00,2026-03-26 00:00:00,8443.6,84.436,84.44,0.84436,-84.43599731445318,-0.8443599731445317,STOP_LOSS,2068
DIS,92.41999816894531,103.0,91,2026-05-21 00:00:00,2026-05-22 00:00:00,8410.22,84.1022,84.1,0.841022,962.7801666259766,9.627801666259765,BACKTEST_END,-1
LLY,102.47696685791016,101.45219718933106,97,2018-10-18 00:00:00,2018-10-18 00:00:00,9940.27,99.4027,99.4,0.994027,-99.40265785217241,-0.994026578521724,STOP_LOSS,201
LLY,103.21053314208984,102.17842781066895,95,2018-11-21 00:00:00,2018-11-21 00:00:00,9805.0,98.05,98.05,0.9805,-98.05000648498492,-0.9805000648498492,STOP_LOSS,225
LLY,103.56411743164062,102.52847625732421,94,2018-12-06 00:00:00,2018-12-06 00:00:00,9735.03,97.3503,97.35,0.973503,-97.35027038574256,-0.9735027038574257,STOP_LOSS,234
LLY,106.27517700195312,105.2124252319336,91,2019-01-10 00:00:00,2019-01-10 00:00:00,9671.04,96.7104,96.71,0.967104,-96.71041107177734,-0.9671041107177734,STOP_LOSS,257
LLY,106.16636657714844,105.10470291137695,90,2019-01-18 00:00:00,2019-01-18 00:00:00,9554.97,95.5497,95.55,0.955497,-95.54972991943416,-0.9554972991943417,STOP_LOSS,263
LLY,107.70777893066406,106.63070114135742,88,2019-01-24 00:00:00,2019-01-24 00:00:00,9478.28,94.7828,94.78,0.947828,-94.78284545898453,-0.9478284545898453,STOP_LOSS,266
LLY,104.91511535644531,103.86596420288086,89,2019-04-22 00:00:00,2019-04-22 00:00:00,9337.45,93.3745,93.37,0.933745,-93.37445266723623,-0.9337445266723622,STOP_LOSS,326
LLY,108.91551971435547,107.82636451721191,85,2019-12-02 00:00:00,2019-12-02 00:00:00,9257.82,92.5782,92.58,0.925782,-92.57819175720215,-0.9257819175720214,STOP_LOSS,482
LLY,110.02812957763672,719.8577270507812,83,2025-05-21 00:00:00,2025-05-21 00:00:00,9132.33,91.3233,91.32,0.913233,50615.856590270996,506.15856590270994,TAKE_PROFIT_OR_OPPOSITE_SIGNAL,1856
LLY,710.1762084960938,703.0744464111328,84,2025-08-07 00:00:00,2025-08-07 00:00:00,59654.8,596.548,596.55,5.96548,-596.5480151367165,-5.9654801513671645,STOP_LOSS,1909
LLY,621.2552490234375,902.4677734375,95,2025-11-04 00:00:00,2025-11-04 00:00:00,59019.25,590.1925,590.19,5.901925,26715.189819335938,267.1518981933594,TAKE_PROFIT_OR_OPPOSITE_SIGNAL,1971
LLY,921.3259887695312,912.1127288818359,93,2025-11-06 00:00:00,2025-11-06 00:00:00,85683.32,856.8332,856.83,8.568332,-856.8331695556683,-8.568331695556683,STOP_LOSS,1973
LLY,961.958251953125,952.3386694335937,88,2026-03-17 00:00:00,2026-03-17 00:00:00,84652.33,846.5233,846.52,8.465233,-846.5232617187512,-8.465232617187512,STOP_LOSS,2061
LLY,1021.4099731445312,1011.1958734130859,82,2026-05-20 00:00:00,2026-05-20 00:00:00,83755.62,837.5562,837.56,8.375562,-837.5561779785182,-8.375561779785182,STOP_LOSS,2106
LLY,1041.6500244140625,1065.0,80,2026-05-21 00:00:00,2026-05-22 00:00:00,83332.0,833.32,833.32,8.3332,1867.998046875,18.67998046875,BACKTEST_END,-1
