entry_index,exit_index,direction,entry_price,exit_price,exit_reason,qty,pl,pnl_pct
1940-05-31,1940-06-12,1,9.270000457763672,9.834286144801549,TP,50,26.750784329005675,0.0028853935944974604
1940-07-26,1940-07-29,-1,9.970000267028809,10.002857276371547,SL,46,-2.9700424420492757,-0.00031943308269415024
1940-12-23,1940-12-27,-1,10.380000114440918,10.422142914363317,SL,44,-3.3110032016209416,-0.0003562177762005956
1940-12-26,1940-12-27,-1,10.390000343322754,10.432857377188547,SL,44,-3.342869505201112,-0.0003597743041278578
1942-01-26,1942-01-30,-1,8.970000267028809,8.868571826389857,TP,51,3.7153804589680526,0.00040000948285292366
1942-05-21,1942-05-27,-1,8.020000457763672,8.075000524520874,SL,57,-4.592143831253052,-0.0004942068828088857
1942-05-27,1942-06-03,-1,8.15999984741211,8.217857088361468,SL,56,-4.696965484619155,-0.0005057377365161123
1942-06-03,1942-06-04,-1,8.239999771118164,8.287857021604266,SL,56,-4.141446014404311,-0.0004461487606077594
1942-06-04,1942-06-08,-1,8.350000381469727,8.40071473802839,SL,55,-4.248539631707286,-0.00045789000467615554
1942-08-10,1942-08-13,-1,8.479999542236328,8.519999640328544,SL,54,-3.6179252722604347,-0.00039010362547823625
1942-08-11,1942-08-14,-1,8.510000228881836,8.549286024911064,SL,54,-3.580972997937925,-0.00038626992328895057
1942-08-12,1942-08-14,-1,8.510000228881836,8.549286024911064,SL,54,-3.580972997937925,-0.0003864191853980516
1942-08-13,1942-08-14,-1,8.539999961853027,8.570714337485176,SL,54,-3.119736282076113,-0.00033677773384668667
1942-08-14,1942-08-17,-1,8.579999923706055,8.612142835344587,SL,53,-3.158314312798623,-0.0003410571199390663
1942-08-17,1942-08-18,-1,8.649999618530273,8.684999670301165,SL,53,-3.3134527236393656,-0.00035793213822263976
1942-09-15,1942-09-18,-1,8.59000015258789,8.627143110547747,SL,53,-3.4238467799595558,-0.0003699897677026282
1942-09-16,1942-09-18,-1,8.600000381469727,8.634286199297224,SL,53,-3.272948365075234,-0.00035381420105269184
1942-09-17,1942-09-18,-1,8.59000015258789,8.617143154144287,SL,53,-2.893849090576172,-0.0003129433107218782
1942-09-18,1942-09-23,-1,8.65999984741211,8.684285708836146,SL,53,-2.7461306473867966,-0.0002970618757160507
1942-09-21,1942-09-22,-1,8.649999618530273,8.677856922149658,SL,53,-2.934887071609497,-0.00031757488582365726
1942-09-22,1942-09-23,-1,8.680000305175781,8.707857608795166,SL,53,-2.936477108001709,-0.0003178478791573553
1942-09-23,1942-09-24,-1,8.75,8.78000020980835,SL,52,-3.0150109100341798,-0.000326452236238918
1942-09-24,1942-09-25,-1,8.859999656677246,8.894285542624337,SL,52,-3.243586051395922,-0.00035131604389248796
1942-10-05,1942-10-08,-1,9.130000114440918,9.175714356558663,SL,50,-3.742212111609285,-0.00040546517676571994
1942-10-30,1942-11-02,-1,9.359999656677246,9.411428042820521,SL,49,-3.978630904197668,-0.0004312557906821388
1942-11-02,1942-11-06,-1,9.479999542236328,9.532856464385986,SL,48,-3.9921722412109375,-0.00043291027206055334
1942-11-04,1942-11-06,-1,9.4399995803833,9.493570804595947,SL,48,-4.024538742065429,-0.0004366091007964004
1942-12-08,1942-12-14,-1,9.359999656677246,9.40428522654942,SL,49,-3.628632906913745,-0.00039383051613533864
1942-12-10,1942-12-14,-1,9.369999885559082,9.407142571040563,SL,49,-3.279121582984949,-0.000356036826787245
1942-12-14,1942-12-16,-1,9.420000076293944,9.450714315686906,SL,48,-2.9264434945242868,-0.0003178573053144215
1942-12-15,1942-12-16,-1,9.4399995803833,9.46642814363752,SL,48,-2.721691016060929,-0.0002957119939781231
1942-12-16,1942-12-17,-1,9.520000457763672,9.546429021017891,SL,48,-2.7255310581751866,-0.000296216809791317
1942-12-17,1942-12-24,-1,9.6899995803833,9.719285351889473,SL,47,-2.8318612410681228,-0.0003078642063794284
1942-12-22,1942-12-24,-1,9.670000076293944,9.705714293888635,SL,47,-3.133058230536301,-0.0003407135616527659
1942-12-23,1942-12-24,-1,9.699999809265137,9.734285422733851,SL,47,-3.067323824065048,-0.00033367877064619374
1942-12-24,1942-12-28,-1,9.739999771118164,9.671428544180733,TP,47,1.7650676768167037,0.00019207694955613772
1942-12-28,1942-12-30,-1,9.649999618530272,9.687142372131346,SL,47,-3.1992594013214113,-0.00034808069136946283
1942-12-29,1942-12-30,-1,9.649999618530272,9.690713814326694,SL,47,-3.367117184502762,-0.00036647124629994934
1942-12-30,1943-01-04,-1,9.760000228881836,9.796428748539515,SL,47,-3.1708604346683806,-0.00034523751863628835
1942-12-31,1943-01-04,-1,9.770000457763672,9.814286163875035,SL,46,-3.4865625021798503,-0.0003797416867920138
1943-01-04,1943-01-14,-1,9.920000076293944,9.964285782405307,SL,46,-3.493462484632243,-0.00038063774780764927
1943-01-08,1943-01-14,-1,9.920000076293944,9.967857088361466,SL,46,-3.65774255861556,-0.0003986889940491869
1943-01-11,1943-01-14,-1,9.960000038146973,9.996428557804652,SL,46,-3.133871906008016,-0.0003417240427416265
1943-01-12,1943-01-14,-1,9.93000030517578,9.968571731022424,SL,46,-3.231065602983724,-0.0003524426878460728
1943-01-13,1943-01-14,-1,9.949999809265137,9.990714073181152,SL,46,-3.330556131362915,-0.0003634231405236754
1943-01-14,1943-01-15,-1,10.010000228881836,10.051428726741246,SL,45,-3.3147324139731498,-0.00036182798708969286
1943-01-15,1943-01-21,-1,10.09000015258789,10.133571556636266,SL,45,-3.4147631890433403,-0.00037288201809264023
1943-01-18,1943-01-19,-1,10.119999885559082,10.027142797197614,TP,45,2.7231689814158964,0.0002974729029619054
1943-01-19,1943-01-21,-1,10.020000457763672,10.06214325768607,SL,45,-3.347326017107305,-0.00036554568484046005
1943-01-20,1943-01-21,-1,10.029999732971191,10.07928534916469,SL,45,-3.669202716691165,-0.0004008428472682188
1943-01-21,1943-01-25,-1,10.18000030517578,10.22214296885899,SL,44,-3.3021972154889676,-0.0003608939133663501
1943-01-22,1943-01-25,-1,10.170000076293944,10.222142764500207,SL,44,-3.741758284432525,-0.00040908074868195235
1943-01-25,1943-01-26,-1,10.300000190734863,10.342142922537667,SL,44,-3.307480207715682,-0.0003617497711857919
1943-01-26,1943-01-29,-1,10.350000381469728,10.400000231606622,SL,44,-3.6553934228079994,-0.00039994684161355205
1943-01-27,1943-01-29,-1,10.34000015258789,10.392857210976738,SL,44,-3.780670575823136,-0.000413819271827195
1943-01-28,1943-01-29,-1,10.350000381469728,10.40214320591518,SL,44,-3.7496842923845675,-0.00041059753238293945
1943-01-29,1943-02-01,-1,10.4399995803833,10.492142404828753,SL,43,-3.6910614331109293,-0.00040434424100110254
1943-02-01,1943-02-09,-1,10.520000457763672,10.575714656284879,SL,43,-3.8480705560957227,-0.0004217146174590842
1943-02-03,1943-02-05,-1,10.4399995803833,10.497856753213066,SL,43,-3.9367784136363766,-0.00043161823652637454
1943-02-05,1943-02-09,-1,10.510000228881836,10.564285959516253,SL,43,-3.7862164271218544,-0.00041529025531104007
1943-02-08,1943-02-09,-1,10.5,10.557857172829765,SL,43,-3.939358431679895,-0.00043226711626254317
1943-02-09,1943-02-10,-1,10.579999923706056,10.63142858232771,SL,43,-3.666372317450431,-0.0004024862403504976
1943-02-10,1943-02-15,-1,10.649999618530272,10.706428323473247,SL,42,-3.8173055915832412,-0.0004192240931406769
1943-02-11,1943-02-15,-1,10.670000076293944,10.720714432852608,SL,42,-3.5781429786682555,-0.00039312358614648025
1943-02-15,1943-02-18,-1,10.8100004196167,10.707143102373395,TP,42,2.8659873065948593,0.00031500426786959355
1943-02-23,1943-02-24,-1,10.84000015258789,10.895714623587473,SL,41,-3.7287333172389854,-0.0004097007090365106
1943-03-18,1943-03-24,-1,10.90999984741211,10.96428564616612,SL,41,-3.6730277426583324,-0.00040374538213266585
1943-03-19,1943-03-23,-1,10.880000114440918,10.935714517320905,SL,41,-3.7303705227715525,-0.0004102142189859853
1943-03-22,1943-03-24,-1,10.920000076293944,10.974285875047954,SL,41,-3.6734377520424877,-0.0004041193209233821
1943-03-23,1943-03-25,-1,10.949999809265137,11.001428467886788,SL,41,-3.5575249956675625,-0.00039152584184578394
1943-03-24,1943-03-25,-1,10.979999542236328,11.02357108252389,SL,41,-3.2366131330217427,-0.0003563471868728813
1943-03-25,1943-03-26,-1,11.210000038146973,11.25428581237793,SL,40,-3.21983097076416,-0.00035462586105708535
1943-03-26,1943-03-29,-1,11.300000190734863,11.357143129621234,SL,40,-3.7377175630842037,-0.0004118109122763501
1943-04-13,1943-04-14,-1,11.140000343322754,11.248571736471993,SL,40,-5.788455739702467,-0.0006380180569987765
1943-08-03,1943-08-17,-1,11.720000267028809,11.844286033085414,SL,38,-6.168219120298094,-0.000680310576269915
1943-08-12,1943-09-17,1,11.729999542236328,12.038570812770299,TP,38,10.279968297685915,0.0011345790510286168
1944-05-22,1944-05-23,-1,12.130000114440918,12.161428724016462,SL,37,-2.611668558529436,-0.00028791784541262337
1944-05-23,1944-05-24,-1,12.170000076293944,12.201428685869487,SL,37,-2.6131485571179978,-0.0002881639722591922
1944-05-24,1944-05-29,-1,12.220000267028809,12.248571736471993,SL,37,-2.509284379277882,-0.00027679015014268627
1944-05-25,1944-05-29,-1,12.199999809265137,12.230714184897286,SL,37,-2.5878318913323257,-0.0002855334770218535
1944-05-26,1944-05-29,-1,12.220000267028809,12.247143268585205,SL,37,-2.4564310674667356,-0.00027111252264007624
1944-05-29,1944-05-31,-1,12.270000457763672,12.297857761383057,SL,36,-2.4445829467773437,-0.00026987803107789095
1944-11-17,1944-11-20,-1,12.670000076293944,12.714285646166118,SL,35,-2.9934449481964025,-0.000330560725584695
1945-01-24,1945-01-25,-1,13.25,13.317142759050641,SL,34,-3.7333538077218105,-0.00041240385069476885
1945-03-12,1945-03-16,-1,13.989999771118164,14.083571229662214,SL,32,-4.441966666085371,-0.0004908830075872734
1945-03-27,1945-03-29,-1,13.470000267028809,13.588571684701103,SL,33,-5.357366791997662,-0.0005923349046344726
1945-04-17,1945-04-18,-1,14.510000228881836,14.60714306150164,SL,31,-4.461237818309263,-0.0004935471437343857
1945-09-18,1945-09-19,-1,15.81999969482422,15.904285294669018,SL,28,-3.8029567871094034,-0.0004209292020611558
1946-01-10,1946-01-14,-1,18.06999969482422,18.199285643441335,SL,24,-4.536542759486583,-0.0005023374075114914
1946-01-11,1946-01-14,-1,18.1299991607666,18.256427901131765,SL,24,-4.469409748622325,-0.0004951524135979027
1948-04-21,1948-04-22,-1,15.539999961853027,15.580000128064837,SL,29,-2.6106648190362187,-0.0002893709568382228
1948-04-22,1948-04-23,-1,15.68000030517578,15.722857611519949,SL,28,-2.6390445861816616,-0.0002926012934666987
1950-03-13,1950-03-14,-1,17.1200008392334,17.16571549006871,SL,26,-2.6337009435381606,-0.0002920942898746157
1950-03-14,1950-03-15,-1,17.25,17.294286046709335,SL,26,-2.5999372144427015,-0.0002884339261386607
1951-04-26,1951-04-27,-1,22.15999984741211,22.224285125732422,SL,20,-2.728905563354492,-0.00030282886669399044
1951-08-23,1951-08-29,-1,22.89999961853028,22.970713751656675,SL,19,-2.7786685221535627,-0.0003084445085487454
1951-08-27,1951-08-29,-1,22.850000381469727,22.919285910470144,SL,19,-2.7505750582558575,-0.00030542021486001
1951-08-28,1951-08-29,-1,22.89999961853028,22.9699993133545,SL,19,-2.7650941944122316,-0.0003071262030777736
1951-08-29,1951-08-30,-1,23.07999992370605,23.14642810821533,SL,19,-2.7006555042266847,-0.0003000609867711556
1951-08-30,1951-09-05,-1,23.239999771118164,23.31285653795515,SL,19,-2.825838565553957,-0.00031406390498915073
1951-12-31,1952-01-03,-1,23.770000457763672,23.835000446864537,SL,18,-2.5978598120553245,-0.00028881703664668213
1952-01-03,1952-01-09,-1,23.8799991607666,23.75714247567313,TP,18,0.7815803467886697,8.691728983682596e-05
1952-03-25,1952-03-27,-1,23.790000915527344,23.84214346749442,SL,18,-2.3667859518868672,-0.0002631805454214646
1952-11-19,1952-11-26,-1,25.32999992370605,25.425000054495673,SL,17,-3.0456122221265693,-0.00033875344406985794
1953-01-23,1953-01-29,-1,26.06999969482422,26.17857074737549,SL,17,-3.2888978881835937,-0.00036593727213815597
1953-03-03,1953-03-13,-1,26.0,26.130000114440918,SL,17,-3.6520019454956056,-0.00040648657822527887
1953-03-12,1953-03-16,-1,26.1299991607666,26.21571363721575,SL,17,-2.9013560853685476,-0.0003230671601107532
1953-12-16,1953-12-22,-1,24.959999084472656,24.847142355782644,TP,17,0.49424440329417174,5.505209743778721e-05
1954-01-18,1954-01-19,-1,25.43000030517578,25.55928611755371,SL,17,-3.630168815612793,-0.0004043291224998443
1954-01-20,1954-01-25,-1,25.75,25.87928581237793,SL,17,-3.6356088104248045,-0.00040509882375233257
1954-04-09,1954-04-12,-1,27.3799991607666,27.512141908918107,SL,16,-3.5523639569963485,-0.0003959836530084022
1954-04-13,1954-04-14,-1,27.63999938964844,27.77071366991316,SL,16,-3.5336684744698825,-0.00039405569854080965
1954-04-14,1954-04-29,-1,27.850000381469727,27.976428849356516,SL,16,-3.468455492292148,-0.0003869359719129792
1954-06-10,1954-06-11,-1,28.34000015258789,28.475000381469727,SL,15,-3.4501034355163576,-0.0003850376274148825
1954-06-15,1954-06-16,-1,28.82999992370605,28.978571619306287,SL,15,-3.6610254328591254,-0.0004087342723386937
1954-06-21,1954-06-24,-1,29.059999465942383,29.209285599844797,SL,15,-3.6751920005253536,-0.0004104836740021119
1954-06-22,1954-06-24,-1,29.07999992370605,29.23071452549525,SL,15,-3.696919025693598,-0.00041307993675955275
1954-06-23,1954-06-28,-1,29.1299991607666,29.279999460492814,SL,15,-3.686954483304682,-0.00041213678141162536
1954-06-25,1954-06-29,-1,29.200000762939453,29.358572551182338,SL,15,-3.8165768350873597,-0.0004268021855119857
1954-09-07,1954-09-10,-1,30.65999984741211,30.834999901907786,SL,14,-3.8792407608032367,-0.00043399503037440406
1954-09-08,1954-09-13,-1,30.68000030517578,30.861428805759974,SL,14,-3.9695190124511646,-0.0004442878441625367
1954-09-09,1954-09-13,-1,30.729999542236328,30.910713740757533,SL,14,-3.9602187728881764,-0.0004434439329369415
1954-09-10,1954-09-13,-1,30.84000015258789,31.01928574698312,SL,14,-3.9417583236694265,-0.00044157264413694056
1954-09-13,1954-09-16,-1,31.1200008392334,31.303572246006556,SL,14,-4.0056797065734795,-0.00044893162705616666
1954-09-14,1954-09-17,-1,31.280000686645508,31.468572207859584,SL,14,-4.077921306610101,-0.0004572332820210809
1954-09-15,1954-09-17,-1,31.290000915527344,31.480715342930385,SL,14,-4.108061996459954,-0.00046082348376734906
1954-09-16,1954-09-17,-1,31.459999084472656,31.63571344103132,SL,14,-3.9004409790039203,-0.00043773523246363045
1954-09-17,1954-09-22,-1,31.709999084472656,31.892141887119838,SL,14,-3.993939224243157,-0.0004484245618742889
